pricePerSqm,latitude,longitude,rooms,buildingMaterial,type,buildYear,hasElevator,hasBalcony,condition,hasParkingSpace,squareMeters,hasSecurity,floorCount,floor,hasStorageRoom
19966.666666666668,52.2529076,21.0416808,1.0,brick,tenement,1914.0,yes,no,not known,no,30.0,no,5.0,2.0,no
21936.696960200563,52.2279,20.9585,2.0,brick,apartmentBuilding,2018.0,yes,yes,not known,no,31.91,no,11.0,5.0,yes
17567.567567567567,52.25928,20.93925,2.0,brick,apartmentBuilding,2006.0,no,yes,not known,no,37.0,no,5.0,1.0,no
16049.382716049382,52.15042,21.04104,3.0,concreteSlab,blockOfFlats,1979.0,no,yes,not known,no,72.9,no,4.0,3.0,yes
13288.04347826087,52.284773,20.9300448,3.0,concreteSlab,blockOfFlats,1987.0,yes,no,not known,no,73.6,no,10.0,3.0,no
17321.428571428572,52.20916,21.06067,2.0,brick,blockOfFlats,2001.0,yes,yes,not known,no,56.0,yes,6.0,1.0,no
19067.67761864645,52.20174,21.01889,2.0,brick,blockOfFlats,1950.0,no,no,not known,no,35.61,no,3.0,3.0,no
15677.966101694916,52.24618,20.9047,3.0,brick,apartmentBuilding,2014.0,yes,no,not known,no,59.0,yes,4.0,1.0,no
21969.696969696968,52.22223,20.93523,3.0,brick,apartmentBuilding,2018.0,yes,yes,not known,yes,66.0,no,8.0,6.0,no
14519.23076923077,52.1727886,21.0047641,2.0,brick,apartmentBuilding,2002.0,no,yes,not known,no,52.0,no,13.0,6.0,no
16972.477064220184,52.2089,20.9738,3.0,concreteSlab,blockOfFlats,1969.0,yes,yes,not known,no,43.6,no,7.0,2.0,yes
19045.263418253773,52.2813,20.9199,2.0,brick,apartmentBuilding,2021.0,yes,no,not known,yes,40.43,yes,14.0,14.0,no
16053.57142857143,52.2038125,20.9499975,2.0,brick,blockOfFlats,2004.0,yes,yes,not known,no,56.0,yes,8.0,1.0,yes
14596.90096564114,52.27619,20.92757,2.0,concreteSlab,blockOfFlats,1980.0,yes,yes,not known,no,44.53,no,15.0,9.0,yes
10989.010989010989,52.1997739,21.1343284,4.0,brick,apartmentBuilding,2023.0,no,yes,not known,no,91.0,no,4.0,1.0,no
16250.61789421651,52.27799000000001,21.049116666666666,3.0,brick,blockOfFlats,2015.0,yes,no,not known,no,80.92,no,5.0,3.0,no
15999.999999999998,52.22815429166667,20.95576779166667,4.0,concreteSlab,blockOfFlats,1959.0,no,yes,low,no,67.9,no,4.0,4.0,no
14074.074074074075,52.1932474649579,20.9016432688188,2.0,brick,blockOfFlats,2004.0,yes,yes,not known,yes,40.5,yes,7.0,1.0,no
15471.698113207547,52.26108,21.02572,2.0,brick,tenement,1952.0,no,no,not known,no,53.0,no,3.0,3.0,yes
17407.40740740741,52.17221,21.11369,5.0,brick,apartmentBuilding,2008.0,yes,yes,not known,no,135.0,yes,2.0,1.0,no
13181.019332161688,52.31173365,21.07914305,3.0,brick,blockOfFlats,2011.0,no,yes,not known,yes,56.9,no,2.0,2.0,no
15040.160642570281,52.23769,20.98989,2.0,concreteSlab,blockOfFlats,1987.0,yes,yes,not known,no,49.8,no,11.0,1.0,yes
19090.909090909092,52.2256845,20.9542381,1.0,brick,apartmentBuilding,2018.0,yes,yes,not known,yes,33.0,no,8.0,5.0,no
20300.08826125331,52.2062899,20.9256552,3.0,brick,apartmentBuilding,2009.0,yes,yes,premium,yes,56.65,no,3.0,3.0,no
11307.692307692309,52.29359,20.92645,4.0,concreteSlab,blockOfFlats,1972.0,no,no,not known,no,65.0,no,4.0,4.0,no
22904.873671130747,52.2241304,20.97231476,3.0,brick,blockOfFlats,2023.0,yes,yes,not known,no,72.43,no,8.0,5.0,no
17434.21052631579,52.27951,21.05255,2.0,brick,blockOfFlats,2005.0,yes,no,not known,no,60.8,yes,6.0,2.0,no
17608.695652173912,52.23002,21.10934,3.0,brick,blockOfFlats,2014.0,yes,yes,not known,no,69.0,no,13.0,10.0,no
21134.615384615383,52.22184,21.01676,2.0,brick,tenement,1910.0,yes,yes,not known,no,52.0,no,6.0,4.0,yes
12829.525483304042,52.31173365,21.07914305,3.0,brick,blockOfFlats,2011.0,no,yes,not known,yes,56.9,no,2.0,2.0,no
23169.014084507042,52.205560000000006,21.03291,4.0,brick,apartmentBuilding,2009.0,yes,no,not known,no,71.0,yes,9.0,2.0,no
12332.928311057109,52.2339411,20.931677,4.0,brick,blockOfFlats,2008.0,no,yes,not known,yes,82.3,yes,3.0,2.0,no
23986.546291379003,52.2378898,21.0237516,2.0,brick,tenement,1930.0,no,yes,premium,yes,56.49,no,4.0,4.0,yes
13627.514600908502,52.23986,21.09287,3.0,concreteSlab,blockOfFlats,1962.0,no,no,not known,no,46.23,no,4.0,4.0,yes
16638.88888888889,52.19907,20.94504,2.0,brick,apartmentBuilding,2024.0,yes,yes,not known,no,36.0,yes,6.0,5.0,no
20281.25,52.2599949,21.0291055,1.0,brick,tenement,1953.0,no,no,low,no,32.0,no,6.0,3.0,yes
22069.767441860466,52.2667563,20.9888273,2.0,brick,apartmentBuilding,2018.0,yes,yes,premium,yes,43.0,no,6.0,6.0,no
11838.006230529594,52.33140105,20.93704778,3.0,brick,blockOfFlats,2000.0,no,yes,not known,yes,64.2,no,3.0,2.0,no
25800.0,52.229,21.0089,2.0,brick,tenement,1914.0,yes,no,not known,no,45.72,no,8.0,1.0,yes
17377.701934015928,52.27289,20.9238,2.0,brick,blockOfFlats,1983.0,yes,yes,not known,no,35.16,no,6.0,5.0,yes
12478.260869565218,52.2060641,20.87838662,2.0,brick,blockOfFlats,2023.0,yes,yes,not known,yes,46.0,no,7.0,6.0,no
27436.63443950875,52.22748,20.95631,2.0,brick,blockOfFlats,2022.0,yes,no,not known,no,38.27,no,27.0,10.0,no
12399.328859060402,52.27033,21.05468,3.0,concreteSlab,blockOfFlats,1977.0,yes,no,not known,no,59.6,no,13.0,3.0,yes
14464.285714285714,52.3167,21.0692,2.0,brick,blockOfFlats,2014.0,yes,no,not known,no,56.0,yes,4.0,4.0,no
15468.75,52.1378544,21.0291229,3.0,brick,blockOfFlats,1986.0,no,no,not known,no,64.0,no,2.0,2.0,no
13334.536268495127,52.19884,20.97613,2.0,brick,apartmentBuilding,2001.0,no,no,not known,no,55.42,no,8.0,5.0,no
14054.054054054053,52.1932351,20.8952845,2.0,concreteSlab,blockOfFlats,1965.0,no,no,not known,no,37.0,no,5.0,3.0,yes
19999.013528748594,52.18292,20.99309,2.0,brick,apartmentBuilding,2023.0,yes,yes,not known,yes,35.48,yes,8.0,5.0,no
21978.021978021978,52.2894696,20.933557,4.0,brick,blockOfFlats,2005.0,yes,no,not known,yes,81.9,no,8.0,8.0,yes
23399.014778325123,52.1708,20.99109,2.0,brick,apartmentBuilding,2023.0,no,yes,not known,no,40.6,no,6.0,6.0,no
25454.545454545456,52.2451509,21.0180455,2.0,brick,tenement,1950.0,no,no,premium,no,38.5,no,2.0,1.0,yes
23432.92325717633,52.2181535,21.0234034,3.0,brick,tenement,1962.0,yes,no,not known,no,51.21,no,4.0,1.0,yes
18518.51851851852,52.2456682,21.0854749,3.0,brick,apartmentBuilding,2009.0,yes,no,low,yes,83.7,no,16.0,14.0,no
21000.0,52.266975,20.987062,1.0,brick,tenement,1930.0,no,no,low,no,29.0,yes,4.0,1.0,no
14745.308310991959,52.32239,21.05718,2.0,brick,blockOfFlats,2009.0,yes,yes,not known,no,37.3,yes,3.0,3.0,no
24000.0,52.2296756,21.0122287,2.0,concreteSlab,blockOfFlats,1970.0,yes,no,premium,no,40.0,no,15.0,5.0,no
15162.45487364621,52.2846891,21.0793446,3.0,brick,blockOfFlats,2003.0,yes,no,not known,no,55.4,no,4.0,2.0,no
15135.135135135135,52.19297,20.9701,2.0,concreteSlab,blockOfFlats,1970.0,no,yes,not known,no,37.0,no,4.0,2.0,no
14154.48068991376,52.30923,21.00593,3.0,brick,blockOfFlats,2012.0,yes,yes,not known,yes,53.34,yes,5.0,3.0,no
16995.723684210527,52.20131,20.98463,3.0,concreteSlab,blockOfFlats,1972.0,no,yes,not known,no,45.6,no,4.0,1.0,yes
15888.198757763976,52.194157,21.0346955,3.0,brick,blockOfFlats,2007.0,yes,no,premium,no,80.5,yes,7.0,1.0,no
28240.74074074074,52.2265,21.02219,2.0,brick,tenement,1886.0,no,no,not known,no,54.0,no,4.0,2.0,no
10722.89156626506,52.2235985,21.1038189,3.0,brick,blockOfFlats,1996.0,no,no,not known,no,83.0,no,4.0,2.0,no
11914.257228315055,52.21999,21.24627,4.0,brick,blockOfFlats,2002.0,no,yes,not known,no,100.3,no,3.0,2.0,no
15259.433962264151,52.3281531,20.940836,2.0,brick,blockOfFlats,2004.0,yes,yes,premium,no,42.4,no,7.0,7.0,no
20660.665312341287,52.2097,21.07381,2.0,brick,apartmentBuilding,2022.0,yes,yes,not known,no,39.38,yes,2.0,1.0,no
22430.76923076923,52.1807444,21.0261047,1.0,brick,apartmentBuilding,2016.0,yes,no,not known,no,32.5,no,11.0,9.0,no
26326.530612244896,52.17352,20.99993,2.0,brick,apartmentBuilding,2014.0,yes,yes,not known,no,49.0,yes,9.0,1.0,no
21805.555555555555,52.23237,21.00184,2.0,concreteSlab,blockOfFlats,1969.0,yes,no,not known,no,36.0,no,12.0,10.0,no
14739.130434782608,52.14806,21.0359,2.0,brick,apartmentBuilding,2004.0,no,yes,not known,no,46.0,no,7.0,7.0,no
15588.235294117647,52.140136,21.055246,4.0,concreteSlab,blockOfFlats,1986.0,no,yes,not known,no,85.0,no,4.0,1.0,yes
9263.62297496318,52.36031,21.03529,3.0,brick,blockOfFlats,2010.0,no,yes,not known,no,67.9,yes,3.0,2.0,no
20714.285714285714,52.2605,21.0299,1.0,brick,blockOfFlats,1953.0,no,no,low,no,28.0,no,4.0,2.0,no
14478.260869565218,52.32982,20.93606,4.0,brick,blockOfFlats,2002.0,no,no,not known,no,69.0,no,4.0,3.0,no
15432.619328723225,52.26101288,20.95858812,2.0,brick,blockOfFlats,1982.0,no,yes,premium,yes,59.29,no,4.0,4.0,no
17216.64275466284,52.19887,20.9602,3.0,brick,blockOfFlats,2003.0,yes,yes,not known,no,69.7,no,3.0,1.0,no
18997.36147757256,52.23310605,20.94796518,2.0,brick,apartmentBuilding,2010.0,yes,no,premium,yes,56.85,no,5.0,5.0,no
13952.095808383234,52.2384721078274,21.0860358357616,2.0,brick,tenement,1962.0,no,yes,low,no,50.1,no,3.0,2.0,yes
15436.363636363636,52.2628,21.0368,2.0,brick,apartmentBuilding,2000.0,no,no,not known,no,55.0,yes,3.0,3.0,no
16509.32400932401,52.24031,21.15398,2.0,brick,apartmentBuilding,2019.0,yes,yes,not known,yes,51.48,no,6.0,4.0,no
19970.63142437592,52.23751128,20.92567233,2.0,brick,apartmentBuilding,2010.0,yes,no,premium,yes,34.05,no,5.0,4.0,no
15000.0,52.23806,20.90879,2.0,concreteSlab,blockOfFlats,1980.0,no,yes,not known,no,52.0,no,3.0,3.0,yes
23947.916666666668,52.1887,20.9891,4.0,brick,apartmentBuilding,2022.0,yes,yes,not known,yes,96.0,no,7.0,6.0,no
16403.940886699507,52.19352795,20.9008791,3.0,brick,blockOfFlats,2003.0,yes,yes,not known,no,60.9,no,6.0,3.0,no
11675.595238095239,52.23293970000001,21.225198,4.0,brick,blockOfFlats,2023.0,no,no,not known,yes,84.0,yes,1.0,1.0,no
22428.571428571428,52.2863196,21.03129506,2.0,concreteSlab,blockOfFlats,1970.0,yes,no,not known,no,28.0,no,11.0,6.0,yes
15533.333333333334,52.2630714,21.145839,2.0,brick,apartmentBuilding,2023.0,yes,no,not known,no,45.0,no,5.0,5.0,no
22312.373225152132,52.23254,20.98704,2.0,brick,apartmentBuilding,2004.0,yes,yes,not known,no,49.3,no,20.0,6.0,no
12832.116788321167,52.277386,20.98315855,3.0,concreteSlab,blockOfFlats,1990.0,yes,yes,premium,yes,68.5,no,8.0,3.0,yes
18765.133171912836,52.2474845,20.9891219,2.0,concreteSlab,blockOfFlats,1960.0,no,yes,low,yes,41.3,no,4.0,1.0,yes
13690.47619047619,52.24318,21.08959,3.0,brick,blockOfFlats,1983.0,yes,yes,not known,no,84.0,no,19.0,6.0,yes
24464.285714285714,52.22993,20.9907,2.0,brick,tenement,1933.0,no,no,not known,no,56.0,no,3.0,2.0,no
13975.139751552793,52.20840885,21.05054305,3.0,concreteSlab,blockOfFlats,1974.0,yes,yes,low,no,64.4,no,10.0,9.0,yes
21052.63157894737,52.2510082,20.9874091,2.0,concreteSlab,blockOfFlats,1972.0,no,yes,low,no,38.0,no,10.0,9.0,yes
13913.824057450627,52.328407,20.95520509,2.0,brick,blockOfFlats,2010.0,yes,yes,premium,yes,66.84,no,3.0,2.0,no
15585.365853658537,52.19946,21.00159,2.0,brick,tenement,1950.0,no,yes,not known,no,41.0,no,2.0,2.0,yes
15043.345232024478,52.17991,20.94782,2.0,brick,blockOfFlats,2023.0,yes,yes,not known,no,39.22,no,4.0,1.0,no
15000.0,52.23806,20.90879,2.0,concreteSlab,blockOfFlats,1980.0,no,yes,not known,no,52.0,no,3.0,3.0,yes
30252.52525252525,52.21617885,21.02093945,3.0,brick,tenement,1934.0,yes,yes,low,no,99.0,no,4.0,1.0,no
17833.199249128455,52.16704000000001,21.07925,3.0,brick,apartmentBuilding,2005.0,yes,yes,not known,yes,74.58,no,4.0,3.0,no
18163.636363636364,52.19592,21.01403,2.0,brick,blockOfFlats,1956.0,no,no,not known,no,55.0,no,2.0,2.0,no
18181.8,52.1989805833457,21.0174538223848,3.0,brick,tenement,1956.0,no,no,not known,no,55.0,no,4.0,4.0,yes
17213.114754098362,52.21303,20.97622,3.0,brick,tenement,1948.0,no,yes,not known,no,61.0,no,3.0,2.0,yes
18117.647058823528,52.23177,21.05746,4.0,brick,blockOfFlats,1993.0,no,yes,not known,no,85.0,no,5.0,4.0,yes
21428.571428571428,52.20671155,21.05160426,2.0,brick,apartmentBuilding,2018.0,yes,yes,not known,yes,56.0,no,7.0,2.0,no
22000.0,52.21837,21.0190375,2.0,brick,tenement,1955.0,yes,no,not known,no,68.0,yes,6.0,2.0,yes
14800.936768149884,52.247,20.995,2.0,brick,tenement,1951.0,no,no,not known,yes,64.05,no,4.0,1.0,yes
15492.154065620543,52.27147085,21.04311793,4.0,concreteSlab,blockOfFlats,1970.0,yes,yes,not known,no,70.1,no,8.0,8.0,yes
9440.55944055944,52.25975,20.89662,6.0,brick,blockOfFlats,2000.0,no,yes,not known,no,143.0,no,3.0,3.0,no
11041.666666666666,52.2972,21.0278,3.0,concreteSlab,blockOfFlats,1975.0,no,yes,not known,no,48.0,no,4.0,2.0,yes
14927.768860353131,52.2463,21.0695,3.0,concreteSlab,blockOfFlats,1980.0,yes,no,low,no,62.3,no,12.0,8.0,yes
14282.880380876812,52.32617,20.94652,3.0,brick,apartmentBuilding,2011.0,yes,yes,not known,no,50.41,no,4.0,3.0,no
12916.666666666668,52.13399,21.01159,2.0,brick,blockOfFlats,2000.0,no,no,not known,yes,69.6,yes,2.0,1.0,no
17755.555555555555,52.227560000000004,21.06354,2.0,concreteSlab,blockOfFlats,1965.0,yes,yes,not known,no,45.0,no,10.0,2.0,yes
17916.666666666668,52.194157,21.0346955,2.0,brick,tenement,1957.0,no,no,not known,no,36.0,no,4.0,1.0,no
18378.37837837838,52.1625,21.0781,2.0,brick,blockOfFlats,2014.0,yes,yes,not known,no,55.5,no,3.0,1.0,no
28613.861386138615,52.18822896,20.99395138,3.0,brick,apartmentBuilding,2011.0,yes,yes,premium,yes,101.0,no,10.0,4.0,no
16492.602262837252,52.1755092,20.9979059,3.0,brick,apartmentBuilding,2016.0,yes,yes,premium,no,68.94,no,7.0,5.0,no
14737.814737814739,52.20215895,20.88568313,2.0,brick,apartmentBuilding,2024.0,yes,yes,not known,no,43.29,no,7.0,7.0,no
11734.69387755102,52.27699,20.91575,2.0,concreteSlab,blockOfFlats,1977.0,yes,no,not known,no,49.0,no,12.0,6.0,yes
18315.508021390375,52.21015,21.04875,2.0,concreteSlab,blockOfFlats,1970.0,yes,yes,not known,no,37.4,no,10.0,3.0,yes
14628.099173553719,52.2675269479197,20.947535551138,4.0,brick,blockOfFlats,2001.0,yes,no,not known,no,60.5,yes,10.0,10.0,no
16250.0,52.21440465,20.97472708,2.0,brick,blockOfFlats,1956.0,yes,no,low,no,40.0,no,5.0,5.0,yes
19880.645916218116,52.15519,21.07145,4.0,brick,apartmentBuilding,2012.0,yes,yes,not known,no,85.46,yes,4.0,1.0,no
8857.022353437367,52.20577935,20.93343876,2.0,brick,apartmentBuilding,2003.0,yes,no,premium,yes,47.42,no,3.0,1.0,no
23986.546291379003,52.2378898,21.0237516,2.0,brick,tenement,1930.0,no,yes,premium,yes,56.49,no,4.0,4.0,yes
19988.925802879294,52.2190761,21.0245368,2.0,concreteSlab,blockOfFlats,1962.0,yes,no,not known,no,36.12,no,5.0,4.0,yes
26904.761904761905,52.18333,21.00707,2.0,brick,apartmentBuilding,2023.0,yes,yes,not known,no,42.0,no,9.0,7.0,no
16136.986301369863,52.20361,20.96826,2.0,concreteSlab,blockOfFlats,1971.0,yes,no,not known,no,36.5,no,10.0,4.0,yes
19291.338582677166,52.23992,21.09953,2.0,brick,apartmentBuilding,2008.0,yes,yes,premium,no,50.8,no,5.0,1.0,yes
19156.626506024095,52.14428,21.03548,4.0,brick,blockOfFlats,2005.0,yes,no,not known,no,83.0,no,7.0,4.0,no
12298.076923076924,52.21007,21.11978,4.0,brick,apartmentBuilding,2018.0,no,no,not known,no,104.0,no,2.0,1.0,no
23559.322033898305,52.2229497,21.0152032,3.0,brick,tenement,1954.0,yes,no,low,no,59.0,no,6.0,3.0,yes
16800.0,52.27845,21.01073,2.0,brick,apartmentBuilding,2023.0,yes,yes,not known,no,43.09,no,7.0,6.0,no
15491.329479768787,52.139903,21.0576971,2.0,brick,blockOfFlats,1988.0,yes,no,not known,yes,43.25,no,10.0,2.0,no
16507.246376811596,52.20679,20.96458,3.0,concreteSlab,blockOfFlats,1992.0,yes,no,not known,no,69.0,yes,10.0,4.0,no
13761.467889908257,52.29335,21.04065,4.0,concreteSlab,blockOfFlats,1970.0,no,yes,not known,no,54.5,no,4.0,3.0,yes
17979.197622585438,52.1811,20.9896,3.0,concreteSlab,blockOfFlats,2016.0,yes,yes,not known,yes,67.3,no,7.0,2.0,no
17236.363636363636,52.2253294,21.0344362,4.0,brick,tenement,1930.0,no,yes,not known,yes,110.0,no,3.0,2.0,yes
27800.0,52.2268443447225,21.0020010368336,2.0,concreteSlab,blockOfFlats,1969.0,yes,yes,not known,yes,50.0,no,11.0,3.0,yes
12000.0,52.19047,20.89997,2.0,brick,blockOfFlats,2008.0,yes,yes,not known,yes,52.0,yes,6.0,3.0,no
17472.222222222223,52.19213,21.00979,2.0,concreteSlab,blockOfFlats,1965.0,yes,no,not known,no,36.0,no,11.0,7.0,yes
20476.190476190477,52.1622933,20.9926602,2.0,brick,blockOfFlats,2016.0,yes,yes,not known,yes,42.0,no,7.0,3.0,no
21880.064829821717,52.284948,20.926487,2.0,brick,apartmentBuilding,2021.0,yes,yes,not known,yes,37.02,no,7.0,7.0,yes
17331.02253032929,52.2493593,21.0984554,2.0,brick,apartmentBuilding,2022.0,yes,no,not known,yes,46.16,no,4.0,2.0,no
23390.243902439026,52.23291865,20.96879935,2.0,brick,blockOfFlats,2017.0,yes,yes,not known,no,41.0,no,8.0,1.0,no
14400.0,52.17850000000001,21.02036,3.0,concreteSlab,blockOfFlats,1977.0,yes,yes,not known,no,58.0,no,15.0,9.0,yes
19711.53846153846,52.2608867,21.0442942,4.0,brick,blockOfFlats,2000.0,no,yes,not known,yes,104.0,no,4.0,3.0,yes
16752.68817204301,52.21279460000001,20.9716678,2.0,brick,tenement,1956.0,yes,no,low,no,46.5,no,6.0,6.0,no
22000.0,52.1917198,20.9887418,2.0,brick,apartmentBuilding,2006.0,yes,yes,not known,no,56.1,no,7.0,4.0,no
15463.917525773197,52.26786,20.95555,3.0,concreteSlab,blockOfFlats,1967.0,no,yes,not known,no,48.5,no,4.0,2.0,yes
16304.347826086958,52.2537828,20.98687259,3.0,concreteSlab,blockOfFlats,1977.0,yes,yes,low,no,59.8,no,13.0,3.0,yes
11250.0,52.175,21.05506,4.0,concreteSlab,blockOfFlats,1980.0,yes,yes,not known,no,64.0,no,10.0,3.0,yes
22038.91708967851,52.1679,21.0709,2.0,brick,apartmentBuilding,2016.0,yes,yes,not known,yes,47.28,yes,4.0,1.0,no
21428.571428571428,52.2962444,20.9427932,1.0,concreteSlab,blockOfFlats,1966.0,yes,no,not known,no,28.0,no,9.0,5.0,yes
22268.65671641791,52.2566,20.9788,2.0,brick,apartmentBuilding,2020.0,yes,yes,premium,no,50.25,no,6.0,1.0,no
25874.76388888889,52.23338,20.98782,3.0,brick,apartmentBuilding,2009.0,yes,no,not known,no,72.0,no,22.0,20.0,no
17439.024390243903,52.2036109,21.011942,2.0,brick,blockOfFlats,1957.0,no,no,not known,yes,41.0,no,4.0,2.0,yes
19166.97382970881,52.23993,20.9873,1.0,concreteSlab,blockOfFlats,1970.0,yes,no,not known,no,27.13,no,10.0,9.0,no
17500.0,52.299888110000005,20.98012041,3.0,brick,apartmentBuilding,2021.0,yes,yes,premium,yes,50.0,no,6.0,4.0,yes
16765.938671961176,52.311,20.9752,2.0,brick,apartmentBuilding,2016.0,yes,yes,not known,yes,45.33,yes,4.0,2.0,yes
17290.20979020979,52.2312,21.0038,2.0,brick,blockOfFlats,1957.0,yes,no,not known,no,57.2,no,7.0,1.0,yes
25000.0,52.20145237,21.02650166,4.0,brick,apartmentBuilding,2007.0,yes,yes,not known,no,127.4,yes,8.0,4.0,yes
13028.985507246376,52.2139886,20.976409,2.0,brick,tenement,1950.0,yes,no,not known,no,69.0,no,5.0,1.0,no
22560.9756097561,52.15994,21.06855,3.0,brick,blockOfFlats,2016.0,no,no,not known,no,65.6,no,4.0,2.0,no
12047.798330332296,52.1589,21.1092,6.0,brick,apartmentBuilding,2023.0,yes,no,not known,yes,122.18,yes,2.0,1.0,no
23848.238482384826,52.2355,21.0077,2.0,brick,blockOfFlats,1992.0,no,yes,not known,no,36.9,no,5.0,1.0,no
12585.034013605442,52.23419,20.99119,5.0,brick,apartmentBuilding,1995.0,yes,yes,not known,no,147.0,no,8.0,7.0,no
30000.0,52.24933115,21.00880921,3.0,concreteSlab,blockOfFlats,1970.0,no,yes,not known,no,53.3,no,4.0,2.0,yes
23437.5,52.17625,20.9988,1.0,brick,apartmentBuilding,2017.0,yes,yes,not known,no,32.0,yes,7.0,3.0,no
17410.714285714286,52.2221372,20.9353606,2.0,brick,apartmentBuilding,2009.0,yes,yes,not known,yes,56.0,no,6.0,1.0,no
19117.647058823528,52.19968,21.01596,4.0,concreteSlab,blockOfFlats,1960.0,no,no,not known,no,51.0,no,4.0,3.0,no
21026.315789473683,52.2318445,20.9988203,2.0,concreteSlab,blockOfFlats,1969.0,yes,no,not known,no,38.0,no,15.0,10.0,no
12000.0,52.3199106514821,20.9778032958856,2.0,brick,blockOfFlats,2016.0,yes,yes,not known,yes,59.46,yes,4.0,1.0,no
15982.142857142857,52.2392,20.9345,2.0,brick,apartmentBuilding,2001.0,no,no,not known,yes,56.0,no,5.0,1.0,no
22456.61789724396,52.2776914,21.01151292,1.0,brick,blockOfFlats,2023.0,yes,yes,premium,no,29.39,no,7.0,4.0,no
16426.470588235294,52.20385,20.9215,3.0,brick,blockOfFlats,2020.0,no,yes,not known,no,68.0,no,2.0,1.0,no
15478.87323943662,52.1983,20.93,3.0,brick,apartmentBuilding,2022.0,yes,yes,premium,yes,71.0,yes,4.0,4.0,yes
13446.306870510223,52.29022573,21.05186462,2.0,brick,blockOfFlats,2006.0,no,yes,not known,yes,54.29,no,6.0,3.0,no
19214.818910699472,52.23768,20.97974,2.0,brick,blockOfFlats,1967.0,no,no,not known,no,36.17,no,3.0,3.0,yes
17500.0,52.15559,21.0564,2.0,brick,apartmentBuilding,2008.0,yes,yes,not known,no,60.0,no,2.0,2.0,no
16300.000000000002,52.27832385,21.01112462,2.0,brick,apartmentBuilding,2023.0,yes,yes,not known,yes,40.12,no,7.0,3.0,no
19980.69498069498,52.2020354,21.0079482,3.0,brick,tenement,1949.0,no,yes,low,no,51.8,no,3.0,1.0,yes
17151.162790697676,52.22963000000001,20.91526,4.0,brick,apartmentBuilding,2020.0,yes,no,not known,no,86.0,no,12.0,10.0,no
26480.928571428572,52.244310000000006,20.98394,2.0,brick,apartmentBuilding,2019.0,yes,no,not known,no,28.0,yes,5.0,1.0,no
16438.35616438356,52.14574309999999,21.04530946,3.0,brick,blockOfFlats,1983.0,yes,yes,premium,yes,73.0,no,10.0,5.0,yes
21890.41095890411,52.23609,20.91251,2.0,concreteSlab,blockOfFlats,1980.0,yes,no,not known,no,36.5,no,11.0,10.0,no
21201.413427561838,52.1588,21.0643,2.0,brick,apartmentBuilding,2016.0,yes,yes,not known,no,50.94,no,4.0,3.0,no
21019.726204592003,52.21306,21.02254,4.0,brick,tenement,1920.0,yes,no,not known,no,92.77,no,5.0,2.0,no
18807.947019867548,52.2605,20.9627,3.0,brick,apartmentBuilding,2018.0,yes,no,premium,no,75.5,yes,5.0,2.0,no
15499.999999999998,52.28587825,21.03338602,3.0,concreteSlab,blockOfFlats,1974.0,no,yes,not known,no,66.4,no,4.0,2.0,yes
13500.0,52.23362,20.95361,3.0,brick,blockOfFlats,1952.0,no,no,not known,no,66.0,no,4.0,3.0,yes
20623.916811091854,52.19364,20.93835,3.0,brick,blockOfFlats,2021.0,no,yes,not known,no,57.7,no,5.0,3.0,no
13968.253968253968,52.17134,21.06751,4.0,brick,blockOfFlats,1976.0,no,yes,not known,no,63.0,no,4.0,1.0,yes
14000.0,52.20744,21.00782,3.0,brick,tenement,1937.0,no,no,not known,no,55.0,no,4.0,1.0,no
11940.298507462687,52.36177265,21.03778736,2.0,brick,blockOfFlats,2009.0,no,yes,not known,yes,33.5,no,3.0,2.0,no
11702.127659574468,52.2456,21.0894,2.0,concreteSlab,blockOfFlats,1968.0,yes,yes,not known,no,47.0,no,10.0,8.0,yes
12571.942446043166,52.27118,21.05902,3.0,concreteSlab,blockOfFlats,1970.0,no,yes,not known,no,55.6,no,10.0,1.0,no
17214.53287197232,52.16921,21.02671,3.0,concreteSlab,blockOfFlats,1978.0,no,yes,not known,no,57.8,no,10.0,9.0,yes
23384.223918575066,52.25312,21.03295,2.0,brick,tenement,1914.0,yes,no,not known,no,39.3,no,6.0,5.0,no
12587.412587412588,52.3121,21.07346,3.0,brick,blockOfFlats,2010.0,no,yes,not known,no,57.2,no,2.0,2.0,no
24380.804953560375,52.20881,21.00319,4.0,brick,blockOfFlats,2008.0,yes,yes,not known,yes,129.2,yes,8.0,1.0,no
24257.425742574258,52.22706,21.01232,3.0,brick,tenement,1900.0,yes,yes,not known,no,85.85,no,5.0,4.0,yes
18689.138576779027,52.29683439,20.94239677,1.0,concreteSlab,blockOfFlats,1965.0,yes,yes,low,no,26.7,no,9.0,8.0,no
16720.93023255814,52.24388394,21.09460831,2.0,concreteSlab,blockOfFlats,1963.0,no,yes,not known,no,43.0,no,4.0,1.0,yes
16995.92686002522,52.1702784,21.0654202,4.0,brick,blockOfFlats,2011.0,yes,yes,not known,yes,79.3,yes,4.0,3.0,yes
16288.921838593518,52.2628,21.0368,2.0,brick,tenement,1913.0,no,no,low,no,47.21,no,4.0,3.0,no
17806.0413354531,52.28218864,21.03702028,1.0,brick,blockOfFlats,2011.0,yes,yes,not known,no,31.45,no,3.0,1.0,no
14000.0,52.22481,21.22819,3.0,brick,blockOfFlats,2020.0,yes,yes,not known,no,80.0,no,6.0,6.0,no
